frame_id,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,Action Label
39717,593,254,594,248.25,587.5,249.5,590,249.25,570.5,251.5,593,278.75,564,290.25,606,315,561,337.5,622.5,341,564.5,373.25,593,362.75,583,367,580,416,610.5,417.5,551.5,458.25,629,472.25,Walking
39718,598,253.375,599,247.75,592.5,248.75,595,248.75,575,250.25,598.5,277.75,569,289.5,610.5,314.5,565,337,626,343,569.5,373.25,602.5,360.5,589,364.75,593,413.5,613.5,414.25,555,456,629,472,Walking
39719,602,251.5,603,246,596.5,246.875,601.5,247.375,580,248.75,602.5,277,574,288.25,614.5,314,567,335.25,629.5,343.5,567.5,374,612.5,358.75,598.5,364,604.5,412.5,619,414.75,565.5,455,630,472.25,Walking
39720,606.5,250.25,607,244.5,600.5,246.25,604,246,584,248.5,606,276.75,579.5,287.5,616.5,313.75,574,334.5,631.5,342.75,576,373.25,617.5,356.5,603,361.5,616,412,621.5,414.75,581,452.5,628.5,471.75,Walking
39721,611.5,249.75,612,244.25,606,245.5,607.5,245.75,588.5,247.25,609.5,275.5,583.5,284.5,619,314,582.5,330.75,633,343,583,368.25,623,356.25,607,361,623,410,623,413.5,595,449,628.5,470,Walking
39722,616.5,248.75,617,243,611,244.5,613,244.125,592.5,246.375,613,275.25,587.5,284.25,622,315,589.5,330,635,346,596.5,365.5,630,356,612.5,361.75,640,406.75,626,414.5,608.5,447.75,628,470,Walking
39723,620.5,248.25,621,242.5,615,243.75,617,243.75,596.5,245.75,616.5,276,592,284,624,318,596.5,330.25,637.5,350.75,609,366.25,634,358.5,616.5,364,647.5,406,626.5,415.5,616.5,447,627,470.5,Walking
39724,625,248.25,625.5,242.75,620,243.625,621,244,602,245.125,619.5,274.75,596.5,283.25,626,318,604,330,636,355,619.5,364.25,637,356.75,619,363.25,654.5,403,624,417.75,636,451,626.5,471.5,Walking
39725,630,248.375,630.5,243.125,624,243.75,625.5,245.375,606,245.75,624.5,275.5,600.5,283.5,631,318.25,610,329.5,640.5,355.25,632,361.25,640,356.5,620.5,362.5,660.5,404.75,625,417,647.5,454.25,627,471.25,Walking
39726,634.5,248.25,635,242.625,628.5,243.625,629,243.875,610.5,245.875,629,275,605.5,283.75,634.5,317.75,616,328.75,645,353.5,641,357,641.5,356.5,622.5,362.5,665,406.5,627,417,662,457,627.5,471.25,Walking
39727,638.5,249.125,639,243.25,633,244.5,634,244.875,615.5,246.375,631.5,275.5,611,283.75,639,319,622,328,654,352.25,652,354,647,358.75,627.5,365,670,406,628,420,677,458.25,627.5,472.5,Walking
39728,643.5,249.5,644,243.625,638,244.625,639,245.125,620.5,246.5,635,276,616,284,644.5,319.75,631,327,662,351.5,662,351.75,652.5,360,633,366.25,674.5,406.75,630,420.75,691,457.5,627,473.5,Walking
39729,648.5,249.375,648.5,243.75,642.5,244.75,644,246,625.5,246.875,641,277,620,285,651.5,321,637,327,672,351.75,670,350.75,658,360.5,638,366,678,409,633.5,421.75,700,456.75,627.5,473,Walking
39730,653,249.75,653.5,244.5,647.5,245,649,245.5,630.5,246.625,645,278.75,625,284.75,657,320.5,641.5,327.75,679,349,676,347.75,665,359.5,643,365,683.5,408.5,637.5,418.5,707,457.75,629,471,Walking
39731,659.5,249.75,660,244.5,654,245.125,657,246.5,635,246.75,649,278,630,285.5,658,319.5,645.5,327,681.5,347.5,682.5,346.25,669,360.75,649,366,688.5,411.25,642,420,709.5,460,628,470.5,Walking
39732,663.5,249.5,664.5,243.75,657.5,244.75,662,245.625,640.5,246.75,657,276.25,635.5,284.75,665.5,318.5,649.5,327.5,685.5,347.5,686,345.75,675.5,360.5,655,365.75,693.5,410.5,647,419.25,710.5,461.75,628,469,Walking
39733,669,249,669.5,243.125,662.5,244.25,667.5,244.75,645,245.75,662.5,275,641.5,283.75,670.5,316.5,653.5,327,688.5,345.5,687.5,346.25,681,358.75,661,363.75,699,410,654,418,712.5,462.5,629,467,Walking
39734,674,247.5,674.5,241.25,667.5,243,671.5,241.75,650,244.25,668,271,646.5,282,675,314.5,657,326,692.5,347,689.5,349,686.5,358,666.5,363.5,703.5,410.25,662.5,417.25,713,463,631.5,463.5,Walking
39735,679,246.25,680,240,672.5,241.5,678,240.75,655,243,676,272.25,651,281.5,682.5,316,661.5,326.5,696,350,691.5,352.5,692.5,358.5,672,363.5,706.5,410,671.5,417.75,713,462.5,636,459.5,Walking
39736,684.5,243.875,685,237.75,678,239.25,681.5,239,660.5,241.625,683,271.5,655.5,279.75,688.5,315.5,665.5,325.5,699.5,352.5,691.5,355.25,698.5,357.75,677,362.75,709,410,681.5,416,712.5,462,643,455.5,Walking
39737,688.5,243.25,689.5,237.375,682.5,238.5,688,239.25,665.5,241,688.5,270.75,660,278.75,693,315,668,326,701,353,689,358,705,357,683.5,361.75,711.5,409.75,692,414.25,712.5,462.5,651,453.5,Walking
39738,694.5,242.75,695,236.625,688,237.75,691,238.25,669.5,240.375,695,269.5,664,278.5,700.5,312,670.5,326.5,711,342.5,686.5,360.25,710,356,688.5,360.75,714.5,410,701.5,414.75,713,464,659.5,450,Walking
39739,699,241.25,700.5,235,692,236.5,701,236,674,238.5,701.5,269,667.5,278.5,709.5,307.75,671.5,326.5,723.5,337.5,684,362,713,355.5,692,361,717,410.25,707,414,713,463.5,670,451,Walking
39740,703,240.125,705,234.25,696.5,235.25,705,235.75,678.5,237.625,707,269,671,277.75,716.5,306.25,673,324.75,734,332.5,680.5,360.75,715,354.5,694.5,359.25,718.5,411.75,715.5,413,713.5,464,681.5,453,Walking
39741,707,240.25,709.5,234.25,700.5,235.25,710,236,683,237.25,712.5,268.25,674,277.25,724,303.5,673.5,324.25,745,329.25,675.5,361.5,717,353.5,695,358,720.5,409.75,722,408.25,714.5,462,697,455.5,Walking
39742,711.5,240,713.5,233.75,704.5,234.875,715,235.25,687.5,236.625,717,267.5,677,276.5,731.5,303.75,673.5,323.75,756.5,327.75,673,361.25,719,352.5,697,357.25,724,409.25,727,408,712,458,712,462.5,Walking
39743,715.5,240.125,718,233.875,708.5,234.875,719.5,235.25,691.5,236.25,722,267.75,680,276.5,738.5,301.5,675,322.25,765.5,324.25,671.5,359.25,721.5,353,700.5,357,717,408.25,733.5,409,713.5,463.5,720.5,465.5,Walking
39744,719.5,240,722.5,233.75,713,234.75,724.5,235.25,696,236.25,726.5,267.5,685,276.75,745.5,300.25,676.5,322,773.5,321,670.5,358,726,353.25,705.5,357,718,406.25,737,410,713.5,461,740,470.25,Walking
39745,723,240.25,726.5,234.375,716,235.125,729,234.5,699.5,236.5,731.5,268.5,689.5,277,751.5,299.5,677,322.5,782.5,318.5,669,359,729.5,355.5,708,360.25,723.5,407.25,739.5,413,715,461.5,753,473.25,Walking
39746,727,240.25,730,234.375,720.5,235.25,732.5,234.75,703.5,236.75,736,269.25,693,277,758,299.5,679,321.75,790.5,314,669.5,358,734.5,356,711.5,360.5,725,406.75,742.5,414.5,715,461,764.5,476.5,Walking
39747,731,240.75,734,234.625,724,235.625,737,234.75,707,237.25,740,269.75,696.5,277.5,763.5,299,681,321.5,797,309.25,670.5,357.5,739,356,715.5,360.75,728,405.75,744.5,415,714.5,459.25,769.5,477,Walking
39748,734.5,241.375,738,235.25,727.5,236.25,741,235.125,710.5,237.5,744,270.5,700.5,278.25,769,297.5,684.5,321.75,801.5,303,672,357.5,742.5,356.5,719,361.25,731,404.5,748,416.75,714.5,458,773,480.25,Walking
39749,738,242,741.5,235.875,731,236.75,745,235.625,714.5,237.625,748.5,270,704.5,278.75,773.5,296,688.5,322,805,297,675,357.5,747,356.75,723,361.5,734.5,404.5,750.5,418,715,457,775,482,Walking
39750,741.5,241.875,745,235.375,734,236.625,748.5,235.25,718,238.125,753.5,269.75,708,279,780,295.5,691,322.5,806,290,678.5,358.5,752.5,356.5,727.5,361,742,406.5,753,418.5,716,454.75,776,483,Walking
39751,744.5,241.75,748,235.25,737,236,752,236.5,721.5,237.875,757,269,711.5,278,784,293,697,322.75,805.5,283.5,683,359.25,758.5,357,733.5,361,749.5,410.75,754,418.5,717.5,452.5,778.5,482.5,Walking
39752,748,241.125,752,234,740,235.5,756.5,233.75,724.5,237.25,760.5,267.75,714.5,278,789.5,291.25,700,323.75,805,276.75,688,360.5,764,359,738,363.5,756,414,757,421,723,451.25,779,483,Walking
39753,751,240.625,755,233.625,743.5,234.875,759.5,233.75,727.5,236.5,764.5,267.25,717.5,278.25,795,288,703.5,325.5,806.5,270,694,364,770.5,359.5,742,364.25,767,414.5,760.5,420.75,733,449,779,482.25,Walking
39754,754.5,240.25,758.5,233.125,746.5,234.5,763,233,730.5,236,768.5,266.75,720,278.5,802.5,284.5,707.5,327,808,262.5,701,368,775.5,360.75,745,366,774.5,415.25,759,423.75,741,447.5,780,482.25,Walking
39755,757.5,239.75,761.5,232.5,749.5,234,766.5,232,733.5,235.25,772.5,266.25,723,277.25,807.5,280,712.5,326.5,808,254.75,707.5,369,778.5,359.5,747,365,791.5,413.25,760,422,749.5,448,775,478,Walking
39756,760,239.625,764.5,232.125,751.5,233.5,769.5,231.75,735,234.875,775,266,725.5,277.25,811.5,276.75,716,327.75,807.5,247.5,714,369.75,781.5,360.5,749.5,366.25,799,414,762,424,754,447.5,773,477.25,Walking
39757,762.5,239.5,767.5,232,754,233.375,774.5,230.25,739,234.5,782,264.75,728,277.75,817,274.5,720.5,328.75,807,244.25,723,370,786,360,750.5,367,806,416,764.5,428,767,450.5,776,481.75,Walking
39758,765.5,239,770.5,231.625,757,232.875,776,230.75,742,233.25,784,264.25,730.5,276.5,821,268,725,328.25,808,237.875,729.5,370.25,789.5,360,754.5,366,811,414.25,764,426,782.5,460,775.5,481.5,Walking
39759,768,238.75,773.5,231.375,759.5,232.625,779.5,230.75,744.5,233,787,263.5,733.5,275.75,824.5,264.5,729,328,808,235,738,369.5,793.5,360.5,758,366.5,814.5,416.5,765.5,425.5,793,468.5,778,482,Walking
39760,770.5,238.5,776,231.25,762,232.375,782,231,747.5,233,790.5,263,736.5,275.75,828,262.75,733,327.5,809,231.625,744,365,797,361.25,761,366.75,816.5,419,767.5,425.25,804.5,475.75,780,483.25,Walking
39761,772.5,238.875,778.5,231.75,765,232.25,785.5,231.75,750.5,232.25,794,262.5,738.5,275.5,833,260,737,326.5,810.5,229.25,749.5,364,802,362,765,367.25,818.5,422.25,769,427.5,816.5,483,780,484.25,Walking
39762,775.5,239,781.5,231.75,767.5,232.25,789.5,231,753.5,231.375,798,261.75,741.5,276,837,259.25,740,326.75,812.5,227.375,755.5,362.75,805.5,362.75,767.5,368,820,427.25,771,429.5,827.5,490.75,779,484,Walking
39763,778,239,784.5,232.125,770.5,232.375,793,230.75,757.5,231.625,803,263,746,275.5,839,257.25,744,327,815,225.25,759.5,363.25,808.5,364.5,769.5,369.25,823,429,772.5,429.75,836,495,779,483,Walking
39764,781,239.625,788,232.5,773.5,232.625,796.5,230.625,760,231.5,807.5,263.5,750,276,844,256.5,748,328.25,818.5,225.5,764,363.5,812,365.25,773,369.75,825,430.5,775.5,429.75,842,497.5,779,483,Walking
39765,784.5,239.75,791.5,232.75,777,232.75,799.5,231.25,764,231.75,811.5,264.25,753,277.25,849,255.75,751.5,329.5,822,223.75,767.5,365.5,816.5,367.5,776.5,371.75,828,434,777.5,432,845,501.25,779.5,483,Walking
39766,788.5,240.25,795,233,780.5,233.125,803.5,231.25,767.5,232.25,816,265,756.5,278,852.5,256.5,754,330.25,826,223.5,768.5,367.5,820.5,369.25,780,373.5,830.5,437,781,434,845.5,504.75,779.5,482.5,Walking
39767,792,240,799,232.625,784,233,807.5,231.75,771.5,233.375,820,266.25,760,278,857.5,257.5,756.5,331,832,224.75,769,370.75,824,371.5,783.5,375,834,440.25,783.5,435.5,845.5,509.25,779.5,482,Walking
39768,797,240.75,803.5,233,788.5,233.75,812.5,232.125,775.5,232.875,824,266.5,763.5,278.75,862.5,258,759,331.5,836,225.5,768,372.5,826,373,786.5,376,836.5,442.25,785,438,845,512,779,480.5,Walking
39769,801,239.875,808,232.375,793,232.625,817,231.25,779.5,232.375,829,267.25,768,278.25,868,257.75,761,332.25,841,225,766,375.75,832.5,375,791,378,840.5,445.75,789,439.5,848,515,780.5,481,Walking
39770,805,239,812.5,231.25,797,231.5,822,229.625,784,230.75,834.5,266,771.5,277.5,874,256.5,763,332,844.5,223.25,764.5,377.5,837,374.25,794.5,377.25,844,445.5,794,439.25,849,515,782.5,477,Walking
39771,809,237.5,817,229.625,800.5,229.75,827,227.375,788.5,229,840.5,265.5,774,276.5,879.5,254.75,764,331,851.5,222.75,763,378.25,841.5,375,798,377.75,846.5,447,798,443.5,849,516,784.5,474.5,Walking
39772,812.5,236.5,820.5,228.375,804,228.375,832,226.25,792,227.5,845.5,265.5,777,275.5,883.5,254,765,329.25,854.5,220,761,377.5,845.5,376.25,801.5,378.5,848,448.5,802.5,446,849,516.5,788.5,473.5,Walking
39773,815.5,235,824,226.625,807,226.75,835.5,225.25,795.5,227,850,265.5,780.5,275.5,888.5,253.25,766,328.75,858.5,218,760,376.75,849,377.5,805,380,849.5,449.5,807.5,449.5,848.5,516.5,792.5,475.75,Walking
39774,818.5,234,827,225.875,810,226,838,225.125,798.5,226.5,853,264.75,783,275,892.5,253.5,767,328.25,863,217.75,759,376.5,851.5,378,807.5,380.5,851,451.5,814,452.5,848,517,797.5,476.5,Walking
39775,822,232.75,830,224.5,813,224.75,842,224.5,801.5,226.25,857,265,785.5,274.75,896.5,254,768,328.25,865.5,217,758.5,376.5,854,378.25,809.5,380.75,852.5,452.5,817,454,847.5,516,803.5,482,Walking
39776,825,231.5,833.5,223,816,223.625,845.5,223.5,804.5,226.25,860.5,264.5,788.5,274,900,254.25,769.5,327.75,873,217.5,759,376,856,378.75,811.5,381,853.5,453,821,454,847.5,516,809.5,494.75,Walking
39777,828.5,231,837,222.25,819.5,223,849,222.375,807.5,225.125,863.5,264.25,791,273.75,903,254.125,771,328,876,216,759.5,375.75,858,379.5,813.5,382,854,454.5,823.5,455.5,847.5,516,816.5,504.25,Walking
39778,830.5,230.5,839,222.25,821.5,222.625,851.5,223.875,810,225.25,865.5,264.5,793.5,273.75,907,255.25,773,328.25,879,216.25,760,374.75,859,381,814.5,383,855,456,826.5,456.25,847.5,514.5,824,517,Walking
39779,834,230.25,842.5,221.5,825,222,855,223.25,813.5,224.875,870,266.5,796,274.75,912.5,256.5,775.5,328.5,880.5,216.625,761,373.5,860.5,383.25,817,385.25,855,458.75,829,461.5,848,516,830,529,Walking
39780,836.5,230.5,845.5,221.5,827.5,222.25,858,223,816,225.75,873,267.5,798,276,915.5,256.5,777,329,884,217,762,373.5,862.5,385.5,818.5,387.5,855,461.5,831.5,466.5,849,517,836,539,Walking
39781,838.5,230.5,847.5,221.5,829,222.25,860.5,223.75,818,226.625,875.5,269.25,800,277.5,918.5,256.75,778.5,330.25,887,216.75,763.5,374.5,864.5,389.25,820,392,855.5,465,833.5,474,849.5,519,842,550.5,Walking
39782,841,231,850,221.75,831,222.5,863,224.5,819.5,227.5,877,270.75,802,279.5,922,260.25,780.5,332.75,892.5,219.625,765.5,377.25,867,391.75,823,396,856,467.5,837,479,852,520,847.5,558.5,Walking
39783,843,231.625,852,222.25,833,223.25,865,225,821,228.375,879,272,803,281.25,925,261,781,334.75,894.5,220.625,766,379.5,868.5,394,824.5,398.75,858,468.25,838.5,483,853,520,849,562.5,Walking
39784,845,232.625,853.5,223,834.5,224.375,866.5,225.75,822,230.125,881,273.25,804,283.5,927.5,261,782,336.75,896,220.5,767.5,381.25,871,395.75,826.5,400.75,858.5,470.75,840,484.75,853.5,520,852,566.5,Walking
39785,845.5,233.25,854.5,223.625,835,224.625,867.5,226.875,822,230,882.5,274.5,804.5,285,929.5,262,783,339,898,221.5,768.5,383.5,872.5,399,827.5,403.75,860,475.5,840.5,490.25,854.5,521.5,854.5,571.5,Walking
39786,846,233.5,855.5,223.75,835.5,224.625,868.5,226,822,229,884.5,274,803.5,285.25,929,259.25,783,341.5,899,217.75,769,389.25,876.5,399.75,827.5,403.5,865.5,477.5,840.5,489.5,856.5,514,853.5,574,Walking
39787,847,233.75,856.5,224,836,224.875,869.5,225.875,822,228.875,886,273.75,804,285.5,931,258.75,783.5,343.5,899.5,216.75,769.5,392,878.5,400.5,828.5,404.5,870.5,477,841,491.5,856,515,853,576,Walking
39788,847.5,234.25,857,224.375,837,224.875,870,225.375,822.5,227.375,886.5,273.5,804,285.5,932,259,783.5,345,901,216.25,770,394.75,879,402.5,828,407,879,479,839.5,494.5,856,513.5,852,575.5,Walking
39789,847,234.75,857.5,224.75,836.5,224.875,870.5,226.125,822.5,227.25,887,274,803.5,285.75,933,259,783.5,346.25,901.5,215.25,769.5,398,880,404.75,827,408.75,885,485.5,839,497.5,858.5,511.25,852,576,Walking
39790,846.5,235,857,225,836,225.25,871.5,226.125,822.5,227.75,888.5,275,803.5,287.25,934.5,260,783,349,902.5,215.75,769,401.5,881.5,407.75,827.5,412,891,491.25,839.5,501.5,860,509,852,576,Walking
39791,846,235.25,856.5,225.5,835.5,226,871.5,226.5,822.5,228.5,890,275.5,804,288.5,936.5,260.5,782,351,902.5,215.75,768,404.5,883,410.5,828.5,414.5,896,495.75,840,503,863,508.25,852.5,576,Walking
39792,845,235.25,855.5,225.375,834.5,226,871.5,225.75,822.5,228.125,892,275.75,804.5,288.75,939,262.25,782,352.25,904,215.25,768,407.75,885,413.5,829,417.25,901,499.25,840,505.5,865,510.25,853,575,Walking
39793,844,235.5,855,225.5,834,225.875,872,225.375,822,227.25,893,275.5,805,288.5,942,263,781.5,353.5,906,215.75,768,409.75,887,414.5,830,418.5,905,502.75,840.5,507.5,867.5,512.5,854,576,Walking
39794,844,235.5,855,225.5,833.5,225.75,872.5,225.125,822,227,893.5,275.5,805,288,944,263.75,782,352.75,908.5,216,768.5,410,889,415,831.5,418.75,907,503.25,843,507,871,524,855.5,577,Walking
39795,843.5,235.75,855,225.75,833.5,225.75,873,225.25,822,226.5,894.5,275.5,804.5,288,946,264,782,352.5,909.5,215.75,768.5,409,891,417,832.5,420.5,909.5,507.25,845.5,510.5,877,541,858,579,Walking
39796,843.5,236.125,855,225.875,833.5,226,874,225.25,822.5,226.5,896,275.75,805,287.75,947,265,781.5,351.5,910,216,769,408,892.5,417.5,833.5,421,910,509,845,508.5,881.5,553,857.5,577.5,Walking
39797,844,236.875,855,226.125,833.5,226.5,874,226.625,823,227.625,896.5,277,805.5,289.5,949,267.25,781.5,351.25,909.5,218.25,770.5,406,891,420,834,423.5,908,514,845,512,884.5,568.5,856,579.5,Walking
39798,843,237.25,854.5,227,833.5,226.875,876.5,226.25,823.5,227.125,898.5,277.75,806,289,948.5,271,781.5,351.5,912,220,769.5,407.25,894.5,423.5,835,426.25,905.5,521,844.5,516,892,589,859.5,581.5,Walking
39799,842.5,239,854.5,229,833,228.75,876.5,228.875,823,229.5,898.5,280.75,806,291.25,950,274.25,781.5,352.5,913.5,222.75,769.5,407.5,894.5,428,834.5,430.25,901,527,844,520,897,612.5,857.5,582,Walking
39800,841.5,240.75,853.5,230.25,832,229.875,877.5,229.75,823,230.375,900,283,806.5,293.5,950,279,781,354.75,915,225,769,409,894.5,433.5,835,434.5,898,537.5,843,523.5,901.5,631,856.5,583,Walking
39801,840.5,242.25,853,231.875,831.5,231.5,878.5,231.25,823.5,232,902,286,807,295.25,952,281.5,781,357,917,225.25,767,411.75,894.5,438.75,835,439,897,545.5,843,527,904,641.5,856.5,583,Walking
39802,840,244.375,852.5,233.75,831,233.25,880,233,824,233.625,904,288.5,808,297,954.5,283.75,781,359.5,920,226.25,766,414.5,895.5,443.75,835,443,896,550.5,842.5,529.5,903,648,856,583.5,Walking
39803,840,246,852,235,831,234.75,880,233.5,824.5,234.5,905.5,290.75,809,298.75,957.5,289.75,781,362.5,922.5,230,763,418.5,895.5,447.5,835,446.5,895.5,554.5,842.5,534,901.5,652,855.5,584,Walking
39804,839.5,246.625,852,235.75,831,235.875,881.5,234,825,236,908,293,810,300.25,960,295.5,781,365.5,925.5,234.25,760.5,423.25,896.5,450.75,835,449.75,895.5,558.5,843,540,900.5,656,856,585,Walking
39805,839,246.5,851.5,235.25,830.5,235.5,882.5,233.75,825.5,236.25,910.5,293.75,811,301,963,300.5,782,367.5,928,239.75,759,427.75,898,453.5,835.5,453,896,561,843.5,545.5,901,662,856.5,586,Walking
39806,838,246.25,850.5,234.75,830,234.75,883,232.75,825,234.5,913,294.5,811.5,301.5,965,312,782,369.75,930.5,244.5,757,431.5,899.5,455.75,836,455,897,565,843.5,548.5,902.5,664,858.5,587,Walking
39807,836.5,245.625,849,234.125,829,234,883.5,231.625,825.5,233.625,915,295,812,301.25,965,320,782,371.25,933,251,756.5,435.25,900,458.75,836,457,898.5,568.5,840,548.5,903.5,665,858.5,588.5,Walking
39808,835,245.75,847.5,233.875,828,233.625,885,230,825,232,917.5,294.5,812.5,300.75,966,331.5,782,372.5,934,260.75,757,437,901,461.25,835.5,460,899,571.5,836.5,556,903,667,860,590,Walking
39809,832.5,245.25,845,233.25,826,233.5,884.5,229.25,824.5,232.25,916.5,295.25,812,300.75,965,339.75,782,373.5,931.5,272.25,758,438,899.5,464,833.5,462.75,898,576,832,561.5,903,668.5,861.5,592,Walking
39810,829.5,245.75,842,234.375,823,234,881.5,229.125,824,232,914.5,301,811,302.25,960,348.75,782,374.75,923,281.5,761,436.5,897,469,831,466.25,897,580.5,826,569,902,670.5,860.5,598,Walking
39811,826.5,246.25,838,234.75,820,234.25,879.5,229.125,823,231.25,917,299.5,810.5,301.5,954.5,362.25,783.5,374,916,296.5,765,435,894,470,827.5,467.5,894.5,582,821,573.5,901,670.5,858,607,Walking
39812,822.5,245.875,834.5,234.625,816.5,233.875,875,228.5,820.5,230.25,919.5,299.75,809.5,300.75,947,375,786.5,373.75,905,312.25,770,432,892,470.75,824.5,467.5,892,584,816.5,577,899,670,855.5,619,Walking
39813,818,246.75,829.5,235.25,812.5,234.75,872,229.125,818,231.25,918.5,303.5,808.5,300.25,939.5,383.25,789.5,373,892,326.75,775,429,889,474,821.5,469.5,889.5,585,812,579.5,899,671,851.5,635.5,Walking
39814,813,247.75,824.5,236,807.5,235.875,867,230.25,813.5,232.375,913,305.5,806,300.5,931.5,389.75,792,373,877.5,339.5,780,428.25,885,475.75,818,471.25,888.5,587.5,807,582.5,899.5,673,844.5,654,Walking
39815,807,248.875,818.5,236.5,802.5,236.75,862,230.5,808.5,232.875,909.5,307.5,803,301,921.5,395.5,795,374.25,860,352.25,787,426.5,883,481,813.5,476.75,888,590,801,587,900,676.5,831.5,675,Walking
39816,801,251,811.5,238.375,797,238.625,855,233,805,235.375,904.5,310.25,799.5,302.75,914,399.5,796.5,379.75,840.5,362,793,433.75,880,487.5,810,483,888,597,798.5,597,901,677,817.5,699,Walking
39817,794,254.25,806,240.75,789.5,240.875,847.5,237.25,798,238.625,896,315.25,797.5,306.5,898.5,408.5,800.5,393.5,825,370.25,801.5,454.75,875.5,492.75,808,488.5,887,599.5,796,603.5,900.5,672,799.5,713,Walking
39818,786,257.75,796,244.875,782.5,245.125,841,239.625,794.5,242.75,890.5,319.5,791,310.75,887,415,798.5,390,810,383.5,795,408.75,872,496.25,803.5,492.5,886.5,601,794.5,607,901,675,787.5,715,Walking
39819,778.5,260.25,789,246.5,774,246.875,831,242.75,785.5,245.875,882.5,323.25,785.5,313.5,874.5,418.5,789,386.5,791.5,398,780,391.25,866.5,500.5,801.5,496,886,604,789.5,610,900,670,776.5,717.5,Walking
39820,769,262.75,778,250.375,766,250.25,823,244.125,783,247.375,875,327.25,779,317.5,860,424.5,784.5,401.5,775,413.75,761.5,410.25,862,504.5,795,500.75,883.5,608,786.5,615,903,673,773.5,721,Walking
39821,759,263.5,769,250.875,756.5,250.625,813.5,245.875,773,248.625,865,330,771,320.5,850,428.5,780,410,769.5,432.5,756.5,434,854.5,507.5,787.5,504,878,611,782,620,903,671.5,772,723,Walking
39822,749,263.5,758.5,251,747,250.875,802,245.25,765,248.5,855,330.5,763,319.5,841.5,432,771,407.5,761,449,754,452,843.5,510.75,777,507.25,870,619,776.5,628,902.5,671,768,727,Walking
39823,739,263,748,250.25,736.5,250,791.5,244.25,755,247.5,846,331,754.5,319,829,436.5,762.5,411.5,745,463.75,741.5,468.75,832.5,515,765.5,510.5,861.5,625.5,770.5,629,900,671.5,765.5,728,Walking
39824,729.5,262.5,737.5,249.25,727,249.875,780,243.875,746.5,248.375,834.5,330.5,745.5,320,822,439,752,415.5,739,478,733,480.5,819.5,520,754.5,515.5,848.5,635,764.5,635,896.5,675,764,729,Walking
39825,718,262.5,726,248.75,716,249.875,767.5,243.375,739,248.375,823,331.25,738.5,322,812.5,444.5,741,424.25,729.5,496,722,498.5,807.5,528.5,745.5,523,829,647.5,761,638,888,676,764,729,Walking
39826,706,263,714.5,249.25,704.5,250.25,756.5,245.375,730,248.375,810,331.5,732,323.5,805.5,445,733,428.5,729.5,509,717,509.75,797,533,740,527,808.5,655,758.5,643,877.5,683,764.5,731,Walking
39827,696,263,705,248.25,695,249,744,245,720.5,250.25,798,332,724,323.5,801,447.5,730,429,731,520,717,507.5,780.5,535,736.5,530.5,767,658.5,774,650,772,733,851.5,683.5,Walking
39828,686.5,263.5,694,249.125,683,250.75,731.5,245.25,709.5,251.125,787,332.5,715.5,326,794.5,450,722.5,432.25,732.5,531,711.5,512.5,769.5,539,729,532.5,762,669,754,661,840.5,708.5,774.5,729,Walking
39829,674,264,680.5,249.5,674,250.75,722.5,246.75,702.5,248.375,776,335.75,710,326.25,789,450.5,714,426.5,739,542,698.5,493.5,761,538,724,531,743.5,664,743.5,660,819,722.5,773.5,734,Walking
39830,663.5,265.5,669.5,250.625,663,252.5,710.5,248.375,691.5,250.625,766,338,701.5,325.75,784.5,455,702,421.5,743.5,552,673.5,476,749.5,545,714,533.5,721.5,671.5,740.5,656,776.5,729,774.5,724,Walking
39831,653.5,268,659,253.375,652,255,700,250,684,253.5,752,340.75,697,327.5,779,457,693.5,416.5,750,555.5,655.5,467.5,733.5,542.5,706,531,697.5,674,743,647,750,739,763.5,738,Walking
39832,642,269.5,647,255.125,640.5,256.5,688,251.75,678.5,254.75,738,341.75,695,330.25,771,458.75,684.5,417.5,755,558,637,469,722.5,545,709,534.5,684,671.5,740.5,644.5,727,741,763,737,Walking
39833,632,270.75,637,256.5,630.5,257.75,677,254.25,668,258,724.5,343,683,334,762.5,457.75,672.5,417.5,762.5,554.5,623,466.5,709,548,691.5,539,666.5,676,736.5,653.5,700.5,741,765,740,Walking
39834,621.5,274,627,260,620,261,667,257,660,260.75,712,346.5,676.5,334.25,754,461.25,663.5,418.5,765,555.5,607,466,700,553.5,690,544,658,679,730,654,683,744,764.5,739,Walking
39835,612,276.25,617,262,611,263.25,655.5,259.5,653.5,263,698,346.5,671.5,333.5,743,460.5,654,419.5,764,556.5,595,465.25,690.5,555,689,545.5,650.5,684.5,724.5,660,660.5,745.5,763,741,Walking
39836,600,278,605,263.5,599.5,264.75,643.5,263,644,265.5,684.5,351.5,665,336.75,733,465.25,644,423.25,760.5,561.5,582,467.5,678,562.5,682.5,551,642,693,718.5,662,645.5,746.5,761.5,741,Walking
