frame_id,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,Action Label
38427,615,208.75,623,202.5,610,203,641,208,607.5,208.25,657,240,606,251,635.5,274.75,591.5,295.75,595.5,276.75,563.5,290.75,658.5,350.25,622,353.5,673,422,637.5,422.5,696,485.25,655.5,477.25,Attacking
38428,615,208.75,623.5,202.5,610,202.75,641,208,607.5,208.25,657,240.375,606,251.375,634.5,274.5,592.5,296.5,595.5,275.5,563,294,658.5,350.25,622,353.5,672,421.5,637.5,422.5,695.5,485,655,477.5,Attacking
38429,615,208.5,623.5,202.5,610,202.75,640.5,208.25,607,208.5,656.5,240.375,606,251.875,634,274.75,593.5,298.75,595.5,275.25,563,298,658,350.25,622,353.75,671.5,421.75,637.5,422.5,696,485,655,477.25,Attacking
38430,615,208.5,623,202.5,610,202.75,640.5,208.5,607,208.5,656.5,240.375,605.5,251.875,634,275.25,601,300.25,595.5,278.5,583.5,301,658,350,622,353.5,671,421.5,637.5,422.25,696.5,484,655.5,476.5,Attacking
38431,614.5,208.5,623,202.5,609.5,202.5,640,208.5,606.5,208.5,656,240.25,606,252.125,634,275,603,301.75,595,279,584,301,657.5,350.25,622,353.75,671,421.5,637.5,422.5,696.5,484,655,476.5,Attacking
38432,614,208.25,622.5,202.25,609.5,202.25,640,208.75,606,208.625,655.5,240,605.5,252.375,633.5,275,605,303.75,593.5,279.5,587.5,300.5,657.5,350.5,622,354,671.5,421.75,638,422.5,696.5,484,655,476.5,Attacking
38433,613.5,208.375,622,202.5,609,202.25,639.5,209,605,208.5,655,239.75,605,252.75,633.5,274.75,607,304.25,594,281,592.5,301,657.5,350.5,622,354,671.5,422,637.5,422.25,696,484,655,476.5,Attacking
38434,613.5,208.75,622,202.625,608.5,202.625,639,209,605,208.5,655,239.5,604.5,252.75,633,274.5,607,304.75,593.5,280.5,594,301.25,657.5,350.5,622,354,671.5,421.75,637.5,422.25,696,484,655,476.5,Attacking
38435,613,209,621.5,203,608.5,203,639,209,604.5,208.625,655,239,604,252.625,633,273.75,606,303.75,593.5,280.5,594,301.5,657.5,350.25,622,354,672,421.5,637.5,422,696,484,655,476.5,Attacking
38436,612.5,209.25,621,203,608,203.125,638.5,208.75,604.5,208.75,655.5,239,603.5,252.625,632.5,273,602,303.25,592,278.5,588.5,298.25,657.5,350.5,621.5,354,672,421.75,637.5,422.25,695.5,484,654.5,476.5,Attacking
38437,613,209.5,621,203.25,608,203.25,638.5,209,604,208.75,655.5,238.75,602.5,252.625,633,272.5,598,301,592.5,279,585,298.75,658,350.25,621.5,354,672,421.75,637.5,422.25,695.5,484,654.5,476.5,Attacking
38438,612.5,209.75,621,203.375,607.5,203.625,638.5,208.75,604.5,209,656,238.5,602.5,252.375,632,272.25,591.5,298.5,592,275.75,568.5,293.5,658.5,350,621.5,353.75,672.5,422,637.5,422,695,484.25,654.5,476.75,Attacking
38439,612.5,209.875,621,203.375,607.5,203.75,638.5,208.75,604,209,656,238.25,602.5,252.5,632,272.5,587.5,298,591,275.5,560,295.25,658.5,350.25,621.5,354,672.5,422,638,422.5,695,484.5,654.5,476.75,Attacking
38440,613,210,621,203.25,607.5,203.75,637.5,208.75,604,209.875,655,237.875,602.5,253,632.5,272,584.5,296.25,592.5,277,549,302.75,657.5,348.75,622,353,670.5,422,639,422,694,484,653.5,475.5,Attacking
38441,612.5,210,620.5,203.375,607.5,203.75,638.5,208.375,604,208.875,656,238.125,602,252.375,632.5,272.5,583.5,296.5,588.5,277.25,554,300.25,659,350.25,621,354.25,673,422.25,638,422.25,695,484.75,654.5,476.5,Attacking
38442,612.5,209.75,621,203.25,607.5,203.75,638.5,208.25,604,208.875,656.5,238.375,602,251.875,632,272,582.5,296.25,587.5,277.5,554.5,298.25,659,350.5,621,354.25,673.5,422.5,638,422.5,695,484.75,654.5,476.5,Attacking
38443,613,210,621,203,607.5,203.75,638,208.25,604,209.375,655.5,238.5,602,251.75,632,270,584,295.5,589.5,277.75,554.5,302.5,658,349,622,352.75,672,422,639,421.75,694,484.25,653.5,475,Attacking
38444,613,209.875,621,203.25,607.5,203.75,638.5,208.25,604,208.875,656.5,237.875,602,252.625,632.5,270.25,584,298,589.5,277,558,303.25,659,350.5,621,354.5,674,422.5,638,422.5,695,485,654.5,476.5,Attacking
38445,613,210,621,203.5,607.5,203.875,638.5,208.25,604,209,656.5,237.75,602,252.625,632.5,270,585,298.25,589.5,277,557.5,303.5,659,350.5,621,354.5,673.5,422.5,638,422.5,695,485,654.5,476.5,Attacking
38446,613,210.25,621,203.625,607.5,204,638.5,208.5,604,209,657,237.625,602.5,253.625,633,269.75,586,300.5,590,276.5,553,307,658.5,350.5,621,354.5,673,422.5,637.5,422.5,695,485,654.5,476.5,Attacking
38447,613,210.375,621,203.75,607.5,204.25,638.5,208.5,604,209.25,657,238,603,254.25,632.5,270,589,303.25,591.5,276.5,559,322,658.5,350.75,621,354.75,672.5,422.5,637.5,422.5,695.5,485,655,476.5,Attacking
38448,613,210.25,621.5,203.75,608,204.25,639,208.375,604,209.5,657,238.75,603,253.125,633,270,595.5,299.75,592.5,277.5,579,326,658,351,621,354.5,672,422.25,637.5,422.5,696,484.5,655,476,Attacking
38449,613.5,210.25,621.5,203.5,608,204.25,639,208.25,604,209.75,657,239,603.5,253.25,632.5,270,598,302.5,591,276.75,582,335.5,658,351.25,621,355,672,422.5,638,422.5,696,484.5,655,476,Attacking
38450,614,210.5,622,203.625,608.5,204.375,638.5,208.5,604,210.25,657,238.25,604,252.625,632.5,268.25,601.5,300.5,591.5,276,588.5,337,658,349,622,352.25,670,422.25,638,421.25,694,484.25,653,474.5,Attacking
38451,613.5,210,621.5,203.375,608,204,639,208.25,604,209.75,657,239,604.5,252.875,632,270,603,302.75,589,277,591,343.5,658,351,621,354.5,671.5,422,638,422,696,484.25,655,476,Attacking
38452,614,210.625,622,203.75,608,204.5,638.5,208.5,604,210.5,657,238,606,252.875,632.5,267.75,604.5,305,588,277,596,348,658,349.5,622,352.5,670.5,422.5,638,421.5,694,484.25,653,474.5,Attacking
38453,614,210.875,622,203.875,608,204.75,638.5,208.5,604,210.5,657,238.125,607,253.125,632.5,267.5,606.5,306.25,586,277.5,601,350.5,658,350,622,353,670.5,423,638.5,421.75,694.5,484.5,653,474.5,Attacking
38454,614,211,622,204,608,205,638,208.625,604,210.5,656.5,238.125,607.5,252.75,632,267.25,607,305.5,585.5,277,605,350.75,658,350,622.5,353,670.5,423,638,422,694.5,484.5,653,474.5,Attacking
38455,613.5,211.25,621.5,204.25,608,205,637.5,209.125,603.5,210.75,656,238.25,607.5,252.75,631,267.5,608,306.5,583.5,277,609.5,351.25,658,351,622.5,353.75,670.5,423.5,637.5,422.25,694.5,484.75,653,474.5,Attacking
38456,613,210.875,621,204.25,607.5,204.875,638.5,208.5,604,210.25,655,238.875,608,251.75,629,270.5,609.5,305,580.5,279,609,350,657,352.25,621.5,355.5,672,423,637.5,422.5,696,484.5,655,476,Attacking
38457,612.5,211.25,620,204.5,607,205.25,638,208.5,604,210.25,654.5,239.25,609,250.5,627.5,271,609,303.75,575,280.75,594.5,348.5,656,351.75,620.5,355,671.5,423.5,637,423,696.5,485,655,476.5,Attacking
38458,612,211.75,619.5,204.875,606.5,205.75,636,209.25,602.5,210.875,654.5,238.75,609.5,250.25,627,270,607.5,302.5,574,280,576,348.5,657,350.5,622,352.5,670,423,637,421.75,694.5,485,653,475.5,Attacking
38459,611.5,212,619.5,205.125,606,206,636,209.25,602.5,211.25,654,238.875,610.5,248.625,627,270,610.5,295.25,573,280.5,578,331,656.5,350,622,351.5,670,422.75,637,421,694.5,484.75,653,475,Attacking
38460,611.5,212.25,619,205,606,206.25,636,208.75,602,211.125,654,239,610.5,248.5,627,270.5,610.5,297.5,572.5,280.5,578,340,656.5,350,622.5,351.5,670.5,423,637,421,694.5,485,652.5,475,Attacking
38461,611.5,212.25,619,205.125,605.5,206.25,635.5,208.75,602,211,653.5,239,610.5,248,627,270.5,611,295.75,572.5,280.25,578.5,336.25,656.5,350,622.5,351.5,670.5,422.75,637,421,694.5,485,652.5,475,Attacking
38462,611,212.25,619,205.125,605.5,206.125,635.5,208.75,601.5,210.75,653.5,239,610.5,247.25,626.5,270.5,613,293,572.5,280,583.5,330,656.5,349.75,622.5,351,670.5,422.5,637.5,420.75,694.5,485,653,475,Attacking
38463,611,212.125,618.5,205,605.5,206,635.5,208.5,602,210.875,653,238.625,611.5,247.25,626.5,270.5,619.5,294.5,572,280.5,611.5,332.25,657,349.25,623,350.75,670.5,422.25,637.5,420.5,694.5,485,652.5,474.75,Attacking
38464,611,212,618.5,205,605,206,635.5,208.5,602,210.625,653,238.5,611.5,247.125,627,271.5,620.5,293,572.5,281,614,321,657,348.75,623.5,350.25,670.5,421.75,637.5,420.25,694.5,484.5,652.5,474.5,Attacking
38465,611,211.75,618.5,204.75,605.5,205.875,635.5,208.5,602.5,210.625,653.5,238.625,610,247.5,626.5,271.5,616,293.25,572.5,281,610,320.75,657,348.5,623.5,350,670.5,421.5,638,420,694.5,484.25,653,474.25,Attacking
38466,611,211.75,618.5,204.75,605.5,205.75,636,208.625,602.5,210.5,653.5,238.5,609.5,247.75,626,271.25,614,293,574.5,279.5,607,321,657.5,348.25,623.5,350,671,421.5,638,420,694.5,484,652.5,474.25,Attacking
38467,611,211.375,619,204.625,606,205.5,636,209,603,210.375,654,238.5,608,248,625.5,271.5,612,292.5,577,278,603.5,322.25,658,348,624,350,671,421.25,638,420,694.5,484,652.5,474.5,Attacking
38468,610.5,210.25,619,203.875,606,204.25,637.5,208.75,603.5,209.375,654.5,239,607.5,248.125,625.5,273,609,293,577.5,282,597,327.25,658,349.5,622.5,352,673,421.75,638,421,696,483.5,654.5,476,Attacking
38469,611,210,619,203.625,606.5,204,637.5,208.5,603.5,209.125,656,238.75,606,249.375,628,272.75,605.5,295.5,588.5,281,592.5,329.75,659,349.25,623,352,673.5,421.5,638,421,696,483.5,655,476,Attacking
38470,611.5,209.75,620,203.25,606.5,203.75,638,208.25,603.5,209,656,238.625,604.5,250.375,629.5,272.5,602.5,297.75,591.5,280.5,585.5,335.75,659.5,350,623,353,674,422,638,421.5,696,483.5,654.5,476.25,Attacking
38471,612,209.75,620.5,203.25,607,203.5,638,208.25,604,208.625,656,238.25,604,250.75,630.5,272.5,599,299,593,279.5,580,337.75,659.5,350.25,623,353.75,675,422.25,638,422,696,483.5,654.5,476.5,Attacking
38472,613,209.625,621,203,608,203.5,638,208.75,604,209.625,655.5,237.375,603.5,251.625,631,271.5,593.5,301.25,594.5,277,568,342,659,348.75,623.5,352.25,673.5,422.5,638,422,694,484.25,653,476,Attacking
38473,613,209.375,621.5,202.75,608,203.25,638,208.75,604,209.5,655.5,237,603.5,252,632,271.5,591,301.75,593.5,277,561.5,340.25,659.5,348.5,623.5,352.25,673.5,422.75,638.5,421.75,694,484.25,653.5,476,Attacking
38474,613.5,209.25,621.5,202.5,608,203.125,638,208.75,604,209.625,655.5,237,603,252.125,633,271.5,589,300.5,595.5,276.5,558.5,335.5,659.5,349,624,352.75,674,423,638.5,422.25,694,484.5,653.5,476,Attacking
38475,613.5,209,622,202.375,608,202.875,638,208.75,604,209.625,655.5,237.125,603,252.375,633,272.25,587,299.75,595,277.25,556.5,331,659.5,349.25,624,353,674,423.5,638.5,422.5,694,484.25,653.5,476.25,Attacking
38476,613.5,209,622,202.25,608,202.75,637.5,208.75,604,209.625,655.5,237,603,253,633.5,272.75,586,300,594.5,277.5,554.5,328.75,659.5,349.5,624,353.5,674.5,423.5,639,422.75,694,484.25,653.5,476.25,Attacking
38477,613.5,208.75,622,202.25,608,203,638,208.875,604.5,209.625,656,237.625,601.5,254,635.5,273.5,584.5,300.5,596.5,279.25,553,326,659.5,349.5,623.5,354.25,675.5,423.25,639,422.25,694,484.5,653,475,Attacking
38478,613.5,208.75,621.5,202.25,608,203,638,208.75,604.5,209.625,656,237.5,601.5,253.875,635.5,274,584.5,299.75,596.5,279.5,551.5,322.25,659.5,349.75,623.5,354.5,675.5,423.25,639,422.75,694,484.5,653,475,Attacking
38479,613,208.75,621.5,202.375,608,203,637.5,208.5,604.5,209.5,655.5,237.625,601.5,253.75,636,274.25,584.5,299.5,595,280,550,319,659.5,349.75,623,354.5,675.5,423,639,422.5,694,484.5,653,475,Attacking
38480,613,208.875,621.5,202.25,608,203.125,637.5,208.5,604,209.75,655.5,237.75,601.5,253.625,636,274.5,585,299.5,595,280.75,549.5,317.25,659,349.5,623,354.5,675,423,638.5,422.5,694,484.75,653,475,Attacking
38481,613,208.875,621,202.25,607.5,203.25,637.5,208.25,604,209.75,655.5,237.75,602,253.375,636,274.5,585.5,299,594.5,281,550.5,314,659,349.5,622.5,354.5,675,423,638.5,422.5,694,484.75,653,475,Attacking
38482,612.5,208.875,621,202.25,607.5,203.25,637.5,208.25,604,209.625,656,237.75,602,253,636,274.25,587.5,299.25,595.5,281,555,315.75,659,349.75,622.5,354.5,675,423,638.5,422.5,693.5,484.75,653,475,Attacking
38483,612.5,208.75,620.5,202.25,607.5,203.25,637.5,208.25,604.5,209.625,656,237.75,602.5,252.875,636,274.25,591,299,596.5,281.25,560,315,658.5,349.5,622.5,354.25,674.5,423,638,422.25,693.5,484.75,653,475,Attacking
38484,612,208.5,620.5,202,607.5,203,637.5,208.25,604.5,209.75,655.5,237.625,602.5,253,636.5,274,592,300,596,281,560.5,317.25,658,349.5,622.5,354,674,423,638,422.5,693.5,484.75,653,475,Attacking
38485,612,208.375,620,202,607,202.875,637,208.25,604.5,209.5,655.5,237.625,602.5,253.25,636.5,274,593.5,302,596,280.5,565,320.75,658,349.5,622,354,674,423.25,638,422.5,694,484.75,653,475,Attacking
38486,612,208.25,620.5,202,607,202.75,637,208.375,604.5,209.5,655.5,237.875,602.5,253,636.5,273.25,596,301.5,595.5,279.5,578,326.75,657.5,349.5,621.5,353.75,673.5,423,637.5,422.5,693.5,484.5,652.5,475,Attacking
38487,612,208.25,620,202.25,607,202.5,637.5,208.125,603.5,208.25,656,238.25,602.5,251.875,635.5,273.5,599.5,298.5,594,277.75,590,327.5,658,350.5,621,354.25,674,422.75,637.5,423.25,695.5,485,655,476.5,Attacking
38488,612,208.25,620,202.25,607,202.375,638,208.25,603.5,208.375,655.5,238.5,602.5,251.75,635,273,600,299,592.5,277.25,591.5,333,658,350.25,620.5,354,673.5,422.5,637.5,422.75,695,484.5,655,476.5,Attacking
38489,612,208.5,620.5,202.25,607.5,202.5,637,208.75,604,209,655,237.75,603.5,252.25,635,272,602,301,593,277.25,596,338.25,657.5,348.5,621.5,352.25,671.5,422,637.5,422,694,484,653,475.25,Attacking
38490,612,208.125,620,202.125,607,202.25,638,208.25,604,208.25,655.5,238.5,603.5,252,634,272.5,603.5,302.25,592,277,599,344.5,657,351,621,354.75,673,422.5,637,423,696,484.75,655,476.75,Attacking
38491,612,208.125,620,202.125,607,202.25,638,208.5,604,208.25,655,238.5,604.5,251.75,633.5,271.25,604,303,591,276.75,603,348.75,657,351.75,621,355.5,673,423,637.5,423,696,484.5,655,476.75,Attacking
38492,612,208.25,620,202.25,607,202.375,638,208.5,604,208.375,654.5,238.375,605,252.125,633.5,270.5,605,305.5,590.5,276.5,604.5,350.75,657,352,621,356,672.5,423,637.5,423.25,696,484.5,655,476.75,Attacking
38493,612,208.25,620,202.25,607,202.375,638,208.5,604,208.25,654.5,238,606.5,251.625,634,268,608,307,590.5,274.75,606.5,353.75,656.5,352,621,356,672,422.75,637,423.25,696,484.5,655,476.75,Attacking
38494,612,208.75,620,202.5,607.5,202.875,636.5,209.125,603.5,209.25,654.5,237,607,251.75,634,264.5,610,306.25,591,271.75,611,351.75,657,350.5,621.5,353.5,670.5,422.5,636.5,422.25,694,484,653.5,475.25,Attacking
38495,612,209.125,620,202.75,607,203.25,636.5,209.25,603.5,209.375,654,236.625,607,251.25,634.5,262.5,611.5,304,591,269.75,613,347.5,657,350,621.5,353,670,422.5,636,422,694,484,653,475.25,Attacking
38496,611,208.75,619.5,202.625,606.5,203,638,208.5,604,208.875,654.5,237.25,608,250.5,634,262.75,614,304,589,268.5,607,346.75,656,351,620.5,354.5,671.5,423,636.5,423,696,484.5,655,476.25,Attacking
38497,611.5,209,619.5,202.75,607,203.25,636,209.25,603.5,209.5,654.5,236.25,609,250.375,633,260.75,614,302.5,587,267.75,600.5,344.25,656,349,621,351.75,670,422.25,636,421.25,694,484.5,653,475.5,Attacking
38498,611,209.125,619.5,202.875,606.5,203.25,636,209.125,603.5,209.375,654.5,236.5,609.5,249.75,632.5,261,612,300,584.5,269,590,338.5,656,349,621,351.5,670,422.5,636,421.5,694.5,484.75,653,475.5,Attacking
38499,611,209.25,619.5,203,607,203.5,636,209.125,603.5,209.375,654.5,237.25,610.5,249.125,631.5,261.75,614,298,582.5,270,591.5,334.75,656,349.5,621,351.5,670,422.25,636,421.25,694.5,484.5,653,475.5,Attacking
38500,611.5,209.5,619.5,203,607,203.5,636.5,209,603.5,209.25,654.5,237.5,610.5,249,630,263.5,610,301.75,579.5,273.25,585.5,351,656,349.5,621,351.25,670,422.5,636,421.5,694.5,484.75,652.5,475.75,Attacking
38501,612,209.375,620.5,203.25,607.5,203.25,638.5,208.75,605,208.25,654,239,611,247.625,627,268.25,612,297.5,573,280,594,338,655,350,620,352.5,671.5,423,636,422.5,696,484.75,655,476.5,Attacking
38502,612.5,209.5,621,203.25,608,203.25,639,208.75,605.5,208,654,239.5,611,247.375,626,271,615,298.25,573,281.5,606,339.5,655,350,620,352,671,422.5,635.5,421.75,696,484.5,655,476.5,Attacking
38503,613,209,621.5,203,608,202.875,639.5,208.75,605.5,207.75,654.5,240.125,611,247.375,626,272.25,615.5,297.5,572.5,281.75,606.5,337,655,350.5,620.5,352.25,671,422.5,636,421.75,696,484,655,476,Attacking
38504,613.5,208.75,622,202.625,608.5,202.5,639.5,208.875,606,207.75,655,239.75,611,247.5,626,272,615,296.75,576,282.25,606,334,655,350,621,351.5,671,422.25,636,421.5,696,484,655,476.25,Attacking
38505,614.5,209,623,203.25,610,203.125,639,209.875,607,208.25,655,239.75,611,247.5,628.5,269.25,612.5,295,589,279.75,605.5,333,656,348.25,622.5,350,670.5,422,636,420,693.5,484,652,474.75,Attacking
38506,615,209,623.5,203.125,610.5,203.25,639.5,209.625,607.5,208.375,656,239.5,610.5,247.875,628.5,269.25,611,295,591.5,279.25,603.5,333.25,655.5,348.25,622,350,670.5,422,636,420.25,693.5,484,652.5,475,Attacking
38507,615,208.75,623.5,203,611,203,640,209.375,608,208,656.5,239.375,610,248.125,628.5,269.5,609.5,295.25,593.5,278.5,600.5,334.75,656,348.25,622,350.25,670.5,421.75,636,420.5,693.5,484,652.5,475,Attacking
38508,615.5,208.75,624,202.75,611.5,203,640.5,209.125,608,208,657,239.375,609,248.75,629,270,607.5,295.75,598,280,596.5,336.5,656.5,348.5,621.5,350.75,671.5,422.25,636.5,421,694,484.5,652.5,475.25,Attacking
38509,616,208.5,624.5,202.75,612,202.875,641,209,608.5,208.25,658,239.375,608,249.75,629.5,269.75,605,297.25,596.5,278.25,593,337.5,657,348.5,622,351,672,422,636.5,421.25,694,484.5,652.5,475,Attacking
38510,617,208.5,625,202.625,612.5,202.5,641,208.75,608,208,657.5,238.75,607,249.5,630,269.5,602.5,298.75,594.5,274.75,588.5,338.5,657.5,348.75,622,351,671.5,422.75,636.5,421.75,694,484.5,652.5,476.25,Attacking
38511,617.5,208.75,625.5,202.75,612.5,202.75,641,208.75,608.5,208,658,238.75,606.5,250.25,630.5,269,600.5,299.25,596,275.5,584,337.75,658,348.75,622,351.25,672,423,637,422,694,484.5,652.5,476.25,Attacking
38512,617.5,208.75,625.5,202.75,613,202.75,641.5,208.75,608.5,207.75,658.5,238.5,606.5,250.5,631,268.5,599.5,299,598.5,276.75,581,336,658.5,348.5,622.5,351.25,673,422.75,637,422,694,484.5,652.5,476.25,Attacking
38513,618,208.75,626,202.75,613.5,202.75,641.5,209,609,208,659,238.25,605.5,250.875,632,268,597.5,299,601.5,277.5,577,333.5,659,348.75,623,351.75,673,423,637.5,422,694,484.5,652.5,476,Attacking
38514,618,208.75,626,202.75,613.5,202.875,642,209,609.5,208.125,659.5,238.5,605,251.25,633.5,268,596,298.25,601,280.5,575.5,329.75,659.5,349,623,352.25,675,423.75,637.5,421.75,694,484.75,652.5,475,Attacking
38515,618.5,208.75,626.5,202.5,613.5,202.5,642,208.5,609,208,659,237.75,604.5,250.5,633.5,268,594.5,298.25,596,275.75,573,325.75,659.5,348.75,623.5,352,674,423,638,422,694,484.25,653,476,Attacking
38516,618,208.75,626.5,202.75,613.5,202.875,642,209,609.5,208.25,659.5,238.375,604,251.25,635,268.25,594,298,597,278.5,573,321.25,660,349,623.5,352.75,675.5,423,638,422,694,484.5,652.5,475,Attacking
38517,618.5,208.75,626.5,202.75,613.5,202.875,642,208.875,609.5,208.25,660,238.5,603.5,251.25,635,268.5,593,296.75,596,279,575,317,660.5,349.25,623.5,353,676,422.5,638,421.5,694,484.75,652.5,475,Attacking
38518,618.5,208.75,626.5,202.75,613.5,202.875,642,208.75,609,208.25,660,238.5,603,251.25,635,268.5,592,296.5,596,278.5,576,312.75,660.5,349.25,623.5,353,676,423,638.5,422,694,484.75,652.5,475.25,Attacking
38519,618.5,208.75,626.5,202.75,613.5,202.875,642,208.5,609,208.125,660,238.625,603,250.5,635,268.5,594.5,293.5,595.5,280,581.5,311.5,660.5,349.25,623.5,353,676,422.5,638.5,421.75,694,484.5,652.5,475.25,Attacking
38520,618.5,209,626.5,202.75,613.5,203,642,208.75,609,208.25,660,238.75,603,250.5,635,268.25,594,294.5,596,281,583,313,660.5,349.5,623,353,676,422.75,638.5,421.75,693.5,484.5,652.5,475,Attacking
38521,618,209,626.5,202.875,613.5,203,641.5,208.75,609,208.125,659.5,238.75,602.5,250.75,635,268.5,594.5,296.25,595.5,280.75,584,318,660,349.5,623,353,676,422.75,638.5,422,693.5,484.5,652.5,475,Attacking
38522,618,209.25,626,203,613,203.25,641.5,209,608.5,208.25,660,238.75,603,250.5,635.5,268,596,293.5,597.5,281,589,316.25,660,349.75,623,353.25,676,423.25,638,422.25,693.5,484.5,652.5,475.25,Attacking
38523,618,209.25,626,203,613,203.25,641.5,208.75,608.5,208.25,660,238.75,603,250.625,636,268,597,294,598,280.5,591.5,319.5,660,349.75,623,353.25,675.5,423.5,638,422.5,693.5,484.75,652.5,475.25,Attacking
38524,617.5,209.625,626,203.25,612.5,203.5,641,208.75,608,208.5,659.5,238.75,603.5,250.625,636,268,598.5,295,599,280,593,326,659.5,349.75,622.5,353.25,675,423.5,638,422.5,693.5,485,652.5,475.25,Attacking
38525,617.5,209.75,625.5,203.375,612.5,203.75,641,208.75,608,208.75,659.5,238.625,604,250.625,636,267.75,601,295.25,601.5,281.5,595.5,329.25,659,349.5,622,353,674.5,423.25,637.5,422.25,693.5,485,652.5,475,Attacking
38526,617,209.875,625,203.625,612.5,204,641,209,608,208.875,659,238.75,604.5,251,636,267.75,602,297.5,602.5,280.5,597.5,335,659,349.5,622,352.75,674,423,637.5,422,693.5,484.75,652.5,475,Attacking
38527,617,210,625,203.875,612,204.25,640.5,209.25,607.5,209.25,659,238.75,605,251.125,635.5,267.5,603,299,602,280,599,339.25,658.5,349.25,621.5,352.5,673.5,422.5,637,421.5,693.5,484.5,652.5,475,Attacking
38528,616.5,210.25,624.5,204,611.5,204.25,640,209.375,607,209.25,658.5,238.625,605.5,251.625,635.5,267.25,604,301,601,279.5,600.5,342.75,658,349.75,621.5,353,673.5,422.5,637.5,422,693.5,484.5,652.5,475,Attacking
38529,616,210.5,624,204.25,611.5,204.5,640,209.5,607,209.375,658,238.5,605.5,251.75,635,266.75,604.5,302,601,278.5,601.5,346,658,349.75,621.5,353,673,422.5,637.5,422,693.5,484.5,652.5,475,Attacking
38530,615.5,210.625,623.5,204.5,611,204.75,639.5,210,606,209.75,657.5,238.5,606,251.875,635,266.25,605,302.25,600,278,602,347,658,350,622,353.5,672.5,422.5,637.5,422,693.5,484.75,652.5,475.25,Attacking
38531,615,210.875,623,204.625,610,205,639,209.875,605.5,210,657.5,238.5,606.5,251.625,635,266,605.5,301.5,598.5,278.25,603.5,345.75,658,350,622,353.25,672.5,422.25,637.5,422,693.5,484.5,652.5,475,Attacking
38532,614.5,211,622.5,204.75,609.5,205.25,638.5,209.75,605,210.5,656.5,238.75,607,251.25,634,266.25,606.5,300.25,597.5,278.75,604.5,343.5,658,349.5,623,352.5,672,421.5,637.5,421.5,693.5,484.25,653,475,Attacking
38533,613.5,211.125,622,204.625,608,204.75,639,209.25,604,209,655.5,238.5,606.5,250.5,632,267.75,607,300.25,593.5,278.5,604,342.5,657.5,350.25,622,353.25,672.5,421.75,638,422,696,484.5,654.5,476.75,Attacking
38534,613,211.25,621.5,204.75,607.5,204.75,638.5,209.25,603,209,654.5,238.375,606.5,250.25,632.5,267.5,608,300.25,591.5,279.25,605,340.75,657,349.75,622,352.75,672,421.5,638,421.5,696,484,654.5,476.5,Attacking
38535,612.5,211.25,620.5,204.75,607,204.875,638,209,603,208.75,654,238.625,606.5,249.5,631.5,268.25,608,298.5,589,280.5,605.5,337.75,656.5,349.5,621.5,352.5,671.5,421.5,637.5,421.5,696,484,654.5,476.5,Attacking
38536,611.5,211.25,619.5,204.75,606.5,205,637.5,208.75,603,209,654,238.75,606.5,248.875,630.5,268.5,609,296,588.5,281.5,606.5,334,656,349.5,621.5,352,671.5,421.5,637.5,421.25,696,484,654.5,476.75,Attacking
38537,611,211.25,619,204.75,606,205,637,208.5,602.5,209.25,653,238.75,606.5,248.75,631,268.5,609.5,296,586,280.75,606.5,332,656,349.5,621,352.5,671.5,421.5,637.5,421.5,696,484.25,655,476,Attacking
38538,610.5,211,618.5,204.5,605.5,204.75,636.5,208.5,602.5,209.25,653,238.75,607,248.625,630.5,269,611.5,297,584,281,607,331.5,656,349.75,621,352.25,671.5,422,637.5,421.5,696,484.25,655,476,Attacking
38539,610,210.75,618,204.25,605.5,204.5,636,208.25,602.5,208.75,653,238.5,607,248.125,629.5,269.5,612.5,296.25,579.5,281.5,607,330.25,655.5,349.75,621,352.25,671.5,422,637,421.5,696,484.25,655,476,Attacking
38540,610,210.5,618,204,605,204.25,636,208,602.5,208.5,653,238.5,606.5,247.875,630,269.25,612,295,581,280.5,607.5,329,655.5,349.5,620.5,352,671.5,421.75,637,421.5,696,484,655,476,Attacking
38541,610,210.25,618,203.75,605,204,636,207.75,602,208.5,653,238.375,605.5,247.875,629.5,269.5,611,294.25,582,280.25,607,328.25,656,349.5,620.5,352.25,671.5,422,636.5,422,696,484,655,476.5,Attacking
38542,611,210.5,618.5,203.875,605.5,204.5,635,208.25,602,209.25,653,238.25,605.5,248.25,629.5,268,609.5,294.5,583,277.5,606,327.25,657,347.75,621.5,350.25,670.5,421.25,636.5,421,694,484,652.5,475,Attacking
38543,610.5,209.75,618.5,203.25,605.5,203.625,636.5,207.75,602.5,208.5,654,238.75,604,248.25,628,270,608,294,583,280,603,330.25,657,349.75,620.5,352.5,673,422,637,422.25,696,484.5,654.5,477,Attacking
