frame_id,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,Action Label
26514,398.75,480.75,410.5,476,399.25,474.75,416,431,383,443.75,383,407.5,325.75,444.75,342,517,313.25,551.5,340.5,628,336,640,276,403.5,220.625,412.25,309.5,530,264,545,324.5,636,277,668,Throwing
26515,401.25,471.75,412,466.5,401,466.25,415.25,422.5,380.75,436.5,381,403,323,440,341.25,512.5,307.75,544,337.75,624.5,330.75,635.5,280,403.75,221.875,413.5,325,526.5,265,545,330.25,634,277.5,668,Throwing
26516,402,462.5,411.75,456.5,400.75,456.5,414.5,414.25,378,427,379.5,393.5,319.5,432.5,341.25,495.25,301.5,534,331,614.5,324.25,623,280.5,403,221.875,415.5,335.25,512,264.75,543,330,628.5,278.5,668,Throwing
26517,404,456,413.5,448.25,402.5,447,401.75,412,379,419.75,381.5,383.5,319,426,341,473,301,525,321.25,589,317,613.5,287,402.5,224.5,416.75,336.75,510.75,260,544.5,332,628,278.5,669,Throwing
26518,404.5,442.5,414.5,435,403.25,433.75,402,398.5,379.75,408.5,379,376,317.25,417,336,459.75,293.25,516,316.25,569,312,603.5,287.25,404.5,226.25,419,332,512,259.5,547,331,628,277.5,670,Throwing
26519,406.5,430.5,416,422,405.25,420.5,405.5,387.5,379.25,396.25,376.5,369.25,316.25,408.5,332.75,444.5,288.5,506.5,324.75,530,306.75,592,285.25,405.25,224.75,418.75,326.25,512.5,259,546,327.75,632.5,276,669,Throwing
26520,407.5,415,416,406.5,406,405,398.25,376.5,380,386.75,373.75,365.5,313.75,401,327.75,432.25,281.75,496.25,319.5,488,302.5,582.5,285.75,408,225,420,324.5,514,258.25,545.5,323.5,634.5,275.25,668,Throwing
26521,409,398.75,416.5,389.5,405,388.25,405.25,364.5,378.75,370.75,374.5,360.75,309.25,386.75,333.5,425,268.25,482.25,326,468.25,291.75,564.5,286.25,410.5,223.25,420,324,515,258.5,543.5,322,634.5,276,668,Throwing
26522,407.5,379.5,413.25,370.75,404,372,403,349.5,377.5,355.25,372.5,353.5,302,370.75,345.25,413,261.25,466,326.5,467.5,289.75,545.5,290,412,229.25,417.5,324,526,259,544.5,323,637.5,272,666,Throwing
26523,406,360.5,411.5,351.5,402.25,351.5,402.25,334,374.5,333.75,373,347.25,299.25,356.5,351.25,401,249.75,448,332.75,460.5,282.25,526.5,291.25,412,230.5,416,325,521,257,541.5,323.25,637,270.75,665.5,Throwing
26524,405,339.5,409.25,330,401.25,330.5,396.25,314.5,374,316.5,378,335,295.5,340,358,392.75,237.75,425,337.25,454.5,273.75,505,295.75,411.5,233.125,414.75,326.25,516,256.5,538.5,323,635.5,269.5,664,Throwing
26525,401,316.5,407,307.5,395.75,307,399,295,365.75,293,379,321,290.5,321.5,363,384.5,221.25,399.75,342.5,447.25,268.5,475.25,300.25,413.5,238,416.5,328.5,511.75,258.25,539,324.5,634.5,267.75,665,Throwing
26526,394.5,294,401.25,284.5,387,283.25,397.5,275.5,351.25,269,381,305.5,283.25,299.25,368,377,209.375,377,349,441,262.25,450,311,423.5,247.125,424.5,331.75,522.5,261,544,324.75,636,268,665,Throwing
26527,389.5,270.25,395.5,259.5,380.75,258.5,393.5,255,343,247.75,381,296.5,281,283,371,370.25,200,351,355.5,432,259.5,416.5,314.75,427.25,247.875,425,332.75,529,260,541.5,325.5,637,267.5,664,Throwing
26528,379,249.25,387.25,238.75,368.5,237.5,391.5,236.25,333.5,227.75,379,285.25,274.75,269,375.25,359.5,189.75,325.25,362.5,424.5,250,381.75,318,422.75,248.875,420,334,523.5,259.25,537,326,636,267.75,663,Throwing
26529,374,230.875,381.5,220,362.75,218.875,385.5,219,326.75,211.375,376,274.5,267,254.875,378,351,182,302.75,369,422,246,350.5,319.25,416.5,248.375,413.5,334.5,523.5,259,534.5,326.5,636,267.75,662,Throwing
26530,369.5,215.75,377,204.25,357.75,203.25,380.25,204,321,197.5,373,264.5,264.75,243.75,380.5,342.75,174.625,283.25,376,415.5,241.25,317,320.5,415,249.625,412.25,334.5,525,259.75,536,326.5,636,268,662,Throwing
26531,363.5,203.25,370.25,191.125,351.75,191.125,372.5,190.125,315,187,370,254.75,262.5,233.75,381.75,336,167.625,263.5,380.5,412.25,239.5,285.5,320,410.75,250.25,408.75,333.75,521.5,259.75,534.5,326,635,268.25,662,Throwing
26532,358,192.75,364.5,180.5,346.25,180.875,366.75,179.75,309.5,176.875,368,247.125,258.25,223.375,382.5,331,162.375,247,384.75,408,234.75,254.75,324.75,410.75,254,408.5,334.25,527,261,538,326,635.5,269,662.5,Throwing
26533,352.75,183.125,359,171,340.5,171.5,361.25,170.625,303.5,168.75,366.25,241.625,255.75,216,383.5,328.5,158,231,388,403.75,229.125,228.75,326.5,408.25,255.625,405.75,334,528,262.25,537.5,326,636,269.5,662.5,Throwing
26534,347.75,175.5,354,163.125,335,164,356.5,163.375,298,162.25,363.75,236.875,249.375,214.625,383.75,323.75,153.25,222,391,399.5,225.25,209.5,328.75,407.25,256.75,405.75,332.75,530,262.75,539,326,636.5,270,662.5,Throwing
26535,344,169.5,349.75,157,330.75,157.875,352.75,157.375,294,157.375,361.25,232.875,240.875,215.625,383.5,320.5,151.125,210,392.5,396.5,220.75,190.5,331.75,405.5,258.5,406,332.5,529,264,539,326.25,636,270.5,662,Throwing
26536,340.5,164.75,346.75,152.5,327.5,153.375,349.75,153.625,291.75,154.375,360,230.25,239.125,210.375,383.5,318.25,150,200.75,393,394,219.625,176.5,333,404.25,259.75,405,331.25,529,265.75,540,326,636,270.5,663,Throwing
26537,338.5,161.375,344.5,148.625,324.75,149.875,348,149.25,289.5,150.75,359,228.125,240,209.125,382.5,316.25,150,194.25,392.5,392.5,217.625,166,334,404,262,405,330.5,528.5,267.25,540.5,325.5,636,270.75,663,Throwing
26538,337,157.75,342.75,145.375,323.25,146.625,347,146.5,288.25,147.625,358,225,237.625,205.875,381,313.75,150.25,194.5,393.25,390,220.375,159.75,333.5,402.75,261.25,404,329,529,269,538.5,325.75,639,270.75,663,Throwing
26539,336.25,155.75,342,143.375,322.5,144.625,346.25,144.375,288,145,357,223.875,238.375,205.75,379,312.25,152,191.75,391,387.5,220.5,155,334,402,263,403.5,329.25,527,270.75,538,326,638.5,270.75,662.5,Throwing
26540,336.25,154.5,342,142.125,322.5,143.5,346,143.625,288.5,144.875,356,223.5,239.75,206.875,376.5,313.25,155.25,189.75,389,389,222.625,150.75,335,402,265.5,404,329,528.5,272.5,538,326.25,639,271,662.5,Throwing
26541,337,153.875,342.25,142,323.75,143.25,345.5,143.25,290.25,144,354.75,223.125,241.5,204.25,373.25,313.5,158.375,190.25,386.5,388.5,222.5,148.5,335.25,399,267,400.5,330,525,274.75,536,326.5,638.5,271.25,661.5,Throwing
26542,338,153.75,343,142,324.75,143.125,346,143.75,291,144.375,353.75,223.5,245.25,204.5,370.5,313.5,163,191.25,384.5,387.75,226.5,146.25,335.75,397,269.25,398.25,330.5,522.5,276.75,533,326.25,638,271.75,661,Throwing
26543,339,153.75,343.75,142.5,326.25,143,346.25,145.125,292,143.875,352.75,224.875,249.125,204.75,368.75,315.25,168.375,191.5,382.5,389.5,231.125,144.25,335.25,394.75,270.5,395,330.5,520.5,278.5,529.5,326,638,272.5,660,Throwing
26544,340.5,153.75,345,142.625,328,142.75,346.75,145.75,293.5,144.25,351.5,226.25,252.5,203.75,366.5,316.75,176,192.25,380.5,392.25,234.25,142.5,335.75,394.75,272.25,394.5,331.75,521,279.75,530,326.25,637.5,273.25,660.5,Throwing
26545,341.5,154.125,345.75,143,329.5,143,347,146.375,294.5,144.375,350,227.5,258.25,202.75,364,318.75,188.625,194.25,378,394,238.5,141.25,334.25,395,274,393.5,332,522.5,281.5,530,326,639,273.25,661,Throwing
26546,342.5,154.5,347,143.875,331,143.25,347.75,147.875,296,144.125,348,229,262,203.75,361,322.25,206.5,194.75,374.75,396.75,246.125,141,333.5,395.5,275,393,332,523,281.25,530,325.75,638,273.75,660.5,Throwing
26547,343,154.75,347,144.25,332,143.375,347.5,148.875,296.5,144.375,345.75,230.75,267.25,205.75,357.25,324,229.25,198,370,398,254.25,144.5,331.5,398,276.25,395.25,331.25,525,281.25,531.5,325.5,638,273.75,660,Throwing
26548,343.75,155.625,348,145,332,144.875,345.5,152,295.75,147.375,339,230.625,270.75,211.25,354.5,325,260.5,200,365.25,397.5,273.75,146.875,330.25,403.5,279.25,403.25,332,529,282,537.5,328,639,275.25,663,Throwing
26549,343.5,156.75,347.25,146.25,332.75,145.5,342,153.75,297.75,147.375,331.5,227.5,274,210.125,349,323.75,298.25,206,361.75,398.5,291.5,148.375,328.75,402,281.75,402,332,529.5,283.25,538,327.25,639.5,275.5,664,Throwing
26550,344.5,156.375,348,145.75,334.25,144.375,341.5,153,301.5,148.625,324,222.625,275.25,207.25,343.5,320.25,323,217.375,357.5,397.5,313,149.875,326,400.25,282.5,400.75,331.5,527,283.5,537,326.75,638,275.5,663.5,Throwing
26551,347,159.25,347.5,148.75,340.5,147.625,323.5,154.625,306.25,148.125,311,215.25,276,207.5,337.75,314.5,343,227.625,352,391.75,334.25,151.125,322,398.5,284.5,401.75,330.5,526,284.5,537,326.5,638,276,664,Throwing
26552,347,155.5,351.25,145,337,143.125,348,153.25,301.5,145.875,319.25,218.625,279.75,209.625,337.75,319.5,358.5,237.75,350.75,392.5,366.25,166.75,323.75,397.75,284,400.25,331.25,523,284.25,535.5,326.5,636,275.5,663,Throwing
26553,348.5,156.25,352.25,145,337.5,144,347.75,152.25,301.25,145.875,319.25,216.125,283.25,210.375,336.25,319,368,248.75,351,391.5,413,183.125,321.75,397.25,283.25,400.75,332.25,523,284,536.5,325,635,274.25,665,Throwing
26554,348,157.75,352,148,338.5,146.375,344.25,149.875,303,144.75,317.5,215.25,284.25,205.125,333.5,313.75,363.5,247.25,349.5,392.5,449.5,218.5,318.25,392.75,282.25,395.25,330.25,523,282.75,533,325.5,636,272.5,665,Throwing
26555,349.75,160.375,353.75,149.125,340,147.5,345.25,154,306,145,315.5,217,290.75,203.75,325.5,318,371,240.25,344.75,391.75,468.5,262.75,315.75,394.75,283,396.25,330.75,522,280,536,327.5,635,274.25,663,Throwing
26556,351,161.25,353.5,150.25,341.75,148.5,339.5,154.625,307.25,144.5,302.5,209.75,298,200.375,308.25,315.5,378.25,245.625,338,391.25,459.25,294.75,307.25,391,285,393,327.5,520.5,280.75,534,327,635.5,274,663,Throwing
26557,352,161.625,355,151.5,343.25,149.625,337.75,152.375,307.5,146,296,204.625,305,201,289.5,308.75,374.25,267,332,388.25,446,328,298.75,385.5,286.25,387.75,323.25,520,285.25,530.5,323.5,635,275.5,663.5,Throwing
26558,355.25,162.5,358.5,152.125,346.5,150.25,340.5,153.5,310.75,147,297,206,308.75,203.5,291,309,372,287.5,334.25,388.75,431.25,358,296,386.25,287.25,388.5,321.5,519,285.75,530.5,321.75,635,275.5,662.5,Throwing
26559,358.5,164,361.75,153,349.25,151.625,344.25,155,314.25,148.875,301,209,309.25,210,309.75,316,363,307.75,333.75,394.75,412,381,297.25,391,288.75,393.75,321.5,522,286.75,532.5,321.5,636,275.25,662,Throwing
26560,363,164.75,366,153.5,353.5,153.125,348.25,154.875,318.5,151.375,307,212.125,310.25,216.125,316.5,317,348.25,316,355,395,393.5,393,300.75,395.5,289.75,399.25,323.5,523,287.5,534,322.25,636,275,662,Throwing
26561,367.5,166.25,370.25,155,358,154.875,350,155.75,322.25,153.75,307.5,214.625,310.75,221.75,319,321.5,335.75,326.5,359.5,397.75,374.5,402.25,297.5,399.25,289.25,404,323,524,288.5,536,322.25,636,275.25,662,Throwing
26562,372,167.875,375,157,363,156.125,352.5,156.875,327,155.125,305,216.375,312.75,226.375,307.5,324.25,323.25,333.5,341,400.5,354.75,408.25,292.25,401.25,288.5,406.5,321.75,524,289,536,321.75,636,276,662,Throwing
26563,375.75,170.125,378.75,159.125,367.25,158.5,355.5,158,332,157,309.25,217,313.25,226.375,307.25,322,317.5,329,330.75,400.5,338,406.5,294.5,401.5,288.5,406.25,322.5,524,289.25,535,322.5,636,276,661.5,Throwing
26564,379.5,173.375,382.75,162.5,371.75,161.625,361.25,160.625,336,157.625,317.5,217.875,310.75,225.75,315,321,310.5,327,330.25,399.75,326,406.25,299.25,400.5,286,404.75,324.25,521.5,288.5,533,323.75,635.5,275.75,661,Throwing
26565,383,176.125,386.25,165.25,375,164.625,369,163.625,338.25,161,327.25,219.625,308.5,225.625,328.5,319.5,308,326.5,330,395.5,318.75,406.25,309.25,400.5,284.75,404,327.5,521,287.75,532,324.5,634.5,276.5,661,Throwing
26566,387,179.75,390.75,168.75,379.25,167.75,374,166.375,342,162.375,334.25,221.5,308.25,225.625,331,321.25,303.75,328.25,329,398.25,317.5,409.25,308.5,401.5,280.25,404.5,326.75,523.5,285.5,534,324.75,635,276.75,661.5,Throwing
26567,390,183.5,394,172.5,382,171.5,377.5,169.875,344.5,165,337.5,224.125,307,227.125,333,324.5,299,331.75,329.5,399.25,317.25,413.25,306.25,402.5,276.5,405,324,525,282.75,536,324,635,276.25,662.5,Throwing
26568,392.5,187.375,396.75,176.625,385,175.25,380,174,348.5,168.125,338.5,225.875,307.25,228.25,329.75,325.5,296.25,332,330.5,402.75,319,414.25,305.25,402.75,275,405.25,322,525,280.5,535,323.75,635,275.75,662,Throwing
26569,394.75,191.25,398.5,180.5,387.5,179.25,384.5,177.25,349.75,171.375,344,229.75,304.5,229.25,335.75,327.5,294.5,334,334,403.75,321,415.25,307.75,402.75,269.75,404.25,321.75,525.5,276,535,323,635,274.25,662,Throwing
26570,397.25,195.625,401.5,185,390,183.25,390.5,181.75,351.5,174.375,351.5,234.375,303.25,231.375,342.75,328,293,335,341,400.25,322.5,418.75,310.5,404.75,267.75,405.25,322.5,526.5,274.5,535,322.75,635,273.75,661.5,Throwing
26571,399,200.375,404,189.75,391.5,188.125,395,186,353.5,178.625,357,238.625,303,233.375,348.75,333,291.5,337,344,404.25,323.5,420,313.25,407.5,266.75,407.25,323.5,528.5,272.5,537,323,635,273.25,661,Throwing
26572,402,205.5,407,194.875,395,193.375,395.75,190.375,358.5,183.25,362.5,243.375,302.25,236.625,353,336.5,290.25,339.25,347.25,407.5,326,421.25,314.25,409.5,264.5,408.75,323.75,529,270.25,536,323.5,636,273,661,Throwing
26573,404.25,211.25,409.75,200.875,397,199,400.75,196,360.5,186.75,365,246.125,303,238.625,356,337.5,289.5,340.75,349.75,408.5,326,422,313,409.5,262.25,408.25,323.5,528,269,534.5,323.5,636,272.75,661,Throwing
26574,406.25,216.5,412,206,398.5,204.375,405,201.375,363,192.125,368.5,250,303.25,240.75,360,339.25,289.75,343,353,410,327,424,312,409.5,260.25,408,323.75,527.5,268,534.5,323.5,635.5,272.5,661,Throwing
26575,408.25,222.5,414,212.125,401.75,210.875,404,205.25,367.5,197.75,370,252.625,304,244.625,362.25,341.25,289.75,347.5,356.5,411,327.5,426.5,311,409.75,258.5,409,323.5,527,266.75,536,323.75,635.5,272,661.5,Throwing
26576,411,229.25,417,219,403.75,217,410.25,212.75,368.75,203.75,372.5,255.5,305,248.875,364.5,343.5,287.5,352.25,360,415.5,326.75,431,309.75,410.75,256.75,410.25,323.5,529,265.75,538,324.25,636,271.5,662,Throwing
26577,413,236.5,419.5,226.125,406.75,224.125,411,217.25,371.75,209.375,373,259.25,306.25,253,366.75,347.5,285,356,364.5,419.5,324,433.25,306.75,410.25,254,409,322.25,528,263.5,538.5,323.75,636,271,661,Throwing
26578,414.5,243.5,421.25,233.5,408.5,231,414,225,374.25,215.875,375,264.25,308.25,257,368.75,350.25,284.75,358.75,368.5,424.5,320.5,436.5,303.5,409.5,250.75,407.5,321.5,527.5,261.5,538,323.5,636,270.5,660.5,Throwing
26579,416.5,249.75,423.5,239.625,410,237.375,417.5,230.625,376.25,221.375,377,268,310.75,260.5,369.5,351.5,282.75,362,372,427,316.5,441.75,299.75,406.75,247.25,404.75,320.5,524,259.75,536,323.5,634.5,270,660,Throwing
26580,418.5,257.25,425.5,247,412,244.875,419,237,379.25,228.75,379,273.25,311.75,266.25,369.5,355.75,282,367.5,374.5,431,313,448.25,297.5,406,244.625,403.75,320,525,259.5,535,323.75,635.5,270,660,Throwing
26581,421,265,429,254.625,414.25,252.75,416.5,244.75,379.75,237.375,380,277.25,314.5,274.5,364.75,358.75,285,375.5,375,430.75,309.5,453.5,295.5,404.75,239.375,403,319.5,526.5,257.5,535,323.25,634,274,661.5,Throwing
26582,422,273.5,429,263.25,416,262,420,251.5,383.5,244.875,382.5,282.25,315.25,277.5,367.25,361.25,283.75,380,376.5,432.5,307.5,462.25,295.25,408.25,242.125,406,318.5,529,260,536.5,323.75,635.5,270.75,662,Throwing
26583,423.5,281,432.25,271.25,417.5,268.75,421,261,383.75,251.125,381.25,288,317,286.25,361.5,364.5,286.5,386.5,374,432,302.25,467,294.75,409,238.625,407.5,317.5,531.5,258,537,322.75,634.5,272.75,663,Throwing
26584,425,288,433.25,278,419.5,276,420.5,266.5,387.5,260,382.25,292,319.25,293.75,360.75,365,288.25,394.25,372.5,431.5,299.5,476.5,293,408.5,237.75,407.75,316.5,530,258,537,322.25,634,273,663,Throwing
26585,427,295.5,434.5,285.5,421,283.75,428.5,273.75,389.5,264.75,385,298,319.75,295.5,365.25,367,285.5,395,373.5,434.5,295.25,481,291.5,408,237.875,405.75,316.5,529,258.25,536,323.25,635.5,270.25,663,Throwing
26586,428.5,302.75,435.5,293,423.5,292,427.25,279.5,393,272.5,385.5,303,321.75,302.5,365.25,369,285.75,400.5,373.25,435,293.75,485.25,291.25,409,237.875,407,316.25,530,258,537,323,636,270.25,663,Throwing
26587,429.5,311.25,437.25,300.75,424,299,425,288.5,391,280.5,385.5,306.25,324.25,311,359.25,368,289.5,409.75,370.75,428.25,293.25,489.25,291.75,411.25,235.625,410,316,532,254.25,538,322.25,634,273.25,665.5,Throwing
26588,429.5,319,437.25,308.75,425,307,423.75,294,393.25,288.25,385.5,310.75,325.5,315.75,360.25,368.5,289.75,412.75,372.75,424,292.75,495,290.5,412,234.5,411,315.75,533,253.75,539,322.5,634,273,666,Throwing
26589,429.75,328.5,437.25,318.5,426,316.5,424,302.5,395,297,385,313.5,327.75,323,359.75,366,290.75,419,375.5,419.75,293,501.75,287.75,409.5,232.875,409.25,314.75,529,252.875,536.5,322.75,633.5,272.75,666,Throwing
26590,430,338,437.25,328.5,427.25,326.25,425,311.25,398.5,306,385.5,317,329.25,329,361,366.75,291,425.75,379,414.25,293.5,509.25,286.5,408.75,231.5,409,314.5,528.5,253,537.5,322.75,633,273.25,667,Throwing
26591,430,345.75,438,337.5,428,335.5,428.75,318,400,313.5,384.5,320.5,331,336.5,363,364.5,287.25,431.25,380.5,409.25,293,515,283.5,399,232.125,399.5,312.75,522,254,532,321.25,636,267.75,663,Throwing
26592,429,355.5,437.5,347.5,427.5,345.25,428.5,324.25,400.25,321.5,383.25,322.75,331,344.75,364,365,288,440.75,386.5,405,294,524,283,398.5,231.5,400.25,313,523.5,254.875,532,321.5,636.5,268,663.5,Throwing
26593,427,364,436,356.5,426,354.25,428.5,329.5,400.5,329,380,325,331,350.5,363.5,369,289.25,446.75,391.5,405.75,294.5,530,281,399.5,229,403,313.5,524.5,258,533.5,320.5,637,268.5,663,Throwing
26594,426.25,373,435.75,365.5,425,363,431,338.5,400,337.5,382,329.25,331,358.25,366,376.5,290,454.75,393.75,408.5,296.75,538,281,400.5,228.125,404.5,314.5,525,259,534.5,320.5,636,268.75,663.5,Throwing
26595,424.25,380.75,433.5,373.5,424.5,371.5,425.5,342,400,345.5,382,330,331,364.5,368,379,293,461.5,396.75,405.25,299,546.5,281.25,399.75,227.75,405.25,314.75,524,260,535,320,636,268.75,664,Throwing
26596,426.75,390.5,436.25,383,426.75,380,418,353.5,399.5,355,388,339.5,332,370.5,372,393.75,297.75,467.5,402.5,404,303.5,554,279.75,405.75,224.25,410.5,315,525.5,258.75,537,321.5,633,276.25,665.5,Throwing
26597,419.75,395,429,388.75,421.25,385.5,410.75,356.5,399.5,360.75,384.25,341,332,375,375.5,397.5,300,473.5,406.5,402.5,306.5,561,276.5,405.25,222.875,412,314.5,523.5,259.25,537,320.75,633,277,665,Throwing
26598,423.5,400.5,432.5,393.5,422.5,390,418.5,364.5,397.25,365.75,386,349.25,332.75,380.75,375.5,403.75,302.25,478.5,404.5,401.5,309,569,275,406.5,221.375,413,314.5,522,259.75,538.5,319.25,631,277.25,665,Throwing
26599,423.5,405.75,431.75,398.75,423,395.75,414.5,369,398,373.5,386.75,351.5,333.5,386,375,409.5,305.25,484,406.5,413,309.75,575,273.25,404.75,220.375,412.25,312.5,524.5,259.5,539,319.5,631,277.5,665,Throwing
26600,421,412.75,429.5,406.25,421.25,403.5,413.25,374.25,397.75,380.5,386.75,352,333.25,390,367.5,408.25,306.75,489.5,400.5,420.75,309.75,582,275.25,404.75,220.25,413.5,316.25,523,259.75,541,321.25,631,278,665.5,Throwing
26601,420.5,422.25,429.75,415.75,420.25,412.5,418.5,383.5,397.25,387.5,387.5,354.75,332,395,364.75,408.5,306.5,494.5,398,426,311.25,590.5,275.25,404.75,219.75,414,316.75,524,259.75,542.5,321.75,633,278.75,668.5,Throwing
26602,418,430,428,423.75,418.5,420.5,419,387.5,395.5,392,389,357.75,331.5,399.25,363.25,410.5,306.75,499.5,395.5,431.75,312.75,594.5,278.5,405.25,221.125,415.75,323,521,259.5,544,324.5,631,280.25,668.5,Throwing
26603,417.5,436,428.5,429.5,418,428.5,424.75,389,392.5,397,388.5,357.5,331.25,407,366,402,306.75,506.5,392,437.75,317.5,601,284,403,227.625,414.75,323.5,519.5,262,545,322.5,632.5,276,668,Throwing
26604,419.75,446.75,431,440,419.5,438.5,428.5,399.25,393,405.5,391.5,365.5,331,413.5,365.5,406.25,306.5,511,387.5,442.25,318,605,286,403,228,414,325.5,521,262.5,545.5,327,631,276.5,668.5,Throwing
26605,416,461,428.5,455.5,415.75,453.75,431,407.75,391,415.5,395.25,371,328.75,418.75,366.25,408.5,305.5,515.5,383,447.5,317.25,609,289,402.75,227.875,413.25,325.25,524.5,262,547,328.75,632.5,277,669,Throwing
26606,409,451,420,446.5,409.5,444.25,422.75,405.5,389.5,414.5,390.5,375.25,329.75,421.5,368.5,429.5,305.75,520,394.75,473.25,315.75,614.5,286.25,402.25,227.125,414.5,324.75,524,262.5,548,329.5,633,277.25,669,Throwing
26607,409.75,458,420.5,453.5,410,452,422.5,411.75,389,421.5,391.75,379.5,327.5,426.5,364.5,426.25,303,523.5,378.5,474.75,314.5,616,288,401.5,226.5,413,327.25,526.5,262.5,547,331,635.5,277.75,669,Throwing
26608,409,462,420.5,457.75,409.25,456,422.75,418,388.5,427,393.25,382.75,328,431.25,363,422.5,301.25,530,372.25,474.25,312.5,622.5,288.25,400.5,225.5,411,325.75,528.5,261.5,546,331.25,639,278,669.5,Throwing
26609,407.5,468.5,420,464.25,406.75,462.25,427,422.5,387,431,398,386.5,329.25,435.5,364.75,421,301,533,365,475.25,309.75,626,291.75,401,225.75,410,328.25,530.5,262,547,332.25,641,279,670.5,Throwing
26610,408.25,478.5,418.75,474.25,408.5,471.25,416.75,435.25,386.5,437.75,398,389.5,326.75,434.75,362.25,439,303.5,536,355.75,478.75,309.25,632.5,293.25,400,227.125,410.5,331.25,529.5,262.25,546.5,332.75,637.5,280.25,667.5,Throwing
26611,401.75,481,413.5,477.25,403,474.75,420.5,431.25,384.25,439.25,395,397.5,326.75,438,348.75,464.5,298.75,541.5,335.75,517,305,638,292,400,224.625,410.5,337.5,520,264,544.5,330.75,637.5,280.75,669,Throwing
26612,402.25,484.25,414.5,479.75,403.25,477.25,420.5,434.5,384.25,442.5,393.75,400,327.75,442.5,343.5,462.75,298,546,341,494.5,303.75,644.5,288.5,402,224.125,411.5,330.5,528.5,263,546.5,330.25,640.5,280.5,669,Throwing
26613,399.25,487.75,411.25,483.75,401.5,481,417.25,437.75,385.25,447.5,392.25,403,328.75,446,338.5,468.25,297.25,548,337.75,506.5,302.25,647,288,401,224,411.5,332.25,527.5,263.5,547,330.25,640,280.75,668,Throwing
26614,402.5,492.25,414.75,487.5,404.5,485.5,416.5,441.25,385.5,452,392.5,405.75,329,450.5,344.5,463.5,297.5,550.5,344.5,492.25,298.5,649,287.75,401.5,223.875,411.5,330.75,530,263,547,329.25,640.5,279.5,667,Throwing
26615,399.25,493,411,489,402.25,486,413.5,444.5,385.75,453.75,392.25,408.5,329.25,452.5,341.25,471.75,297,553,339.75,505.5,297.5,653.5,288,401,223.5,411,332.5,530,263.25,547.5,329.75,641,278.25,666.5,Throwing
26616,400.25,494,412.25,489,401.5,486.5,416.5,447.25,383.5,454.75,393.5,411.25,328.75,455,341.75,473.5,297.25,555,340.5,505.5,296,656.5,288,401.25,223,411.25,334.5,528.5,263,547,329.75,641,278,667,Throwing
26617,390.75,498.5,402.75,495.25,392.75,491.5,415,451,382,458.25,396.5,413.5,330.5,457.5,343.25,474.25,297.25,557.5,345.5,497,294.25,660,290.75,401.25,223.625,411.5,335.75,529.5,263,548,329.5,642,276.75,667,Throwing
26618,390.25,500.5,402.25,497.75,392.5,493,415,454,382.5,458.75,392.5,421.25,330.75,455.5,338.25,518,296.5,558,318.25,629,294,664,288.5,401.75,223,409.25,335.75,530.5,264.25,549,329.25,641,277.25,669,Throwing
26619,390,501,402,498.25,392.5,494,414.25,454.25,383.25,460.75,391.5,422.5,330.75,457.25,339,521,295.75,559,320.25,632,293.5,664,288,401,222.75,409.5,336.5,529.5,264.75,550,329.25,641,278,670,Throwing
26620,391.25,502.25,403,499,393.5,495.5,413.5,455.25,382.5,462.75,391.25,424.25,329.75,459,340.5,523,296.25,560.5,321,633,293.75,665,288.25,401.5,223.25,410,335.75,531.5,265,551,329.25,641,278,670.5,Throwing
26621,387.75,503.75,399,500.75,389.5,497.25,412,457.75,381.5,465.5,391.75,426.5,330,459.75,341.75,526,296.25,561,322.25,635,294.25,665.5,289,401,223.125,409.5,336.5,531,265.5,551,329.5,641,278,670,Throwing
26622,387,504.25,398,501.25,389,497.75,411,460.25,382,467.75,391.75,428.75,330.5,460.75,341.75,528.5,296,561.5,323,636,294,664,288.75,400.5,223.125,408.75,336.25,531,265.5,551,329.5,640.5,278.75,670.5,Throwing
26623,386.5,504,397.5,501.25,388.5,497.5,411.25,461.25,382.25,467.75,391.75,429,330.25,460.25,340.75,529,296,562,322.5,635.5,294.5,663,288.5,400.5,223.375,408.25,334,533,266,551.5,329.5,641,279.5,671,Throwing
26624,387,504,398,501,388.5,497.5,410.5,460.25,381.5,467.75,391,428.5,330,459.75,340.5,528,296.25,560.5,322.25,635,295.75,661,288,401,222.875,408.5,333.25,533,266,550,329,641,279.5,669.5,Throwing
26625,386.25,503.25,397.75,499.75,387,495.75,413,459.25,379.5,465,391.5,426,329,459.75,341.75,525,296.25,560,324,630,296,655,288.5,400.5,223.5,408,332,534,266.5,549.5,329.75,640,281.5,669,Throwing
26626,386.75,502.75,399,499.25,387.5,495,414.75,456.5,378,461.5,391.5,423.25,328.25,455.75,343,523,297.75,557,324.5,631,298.75,654,287.75,400.5,222.875,408,332.5,531,266.5,548,330.5,640,282,668,Throwing
